store,week,sales,count,price,prom,cost,brand,size
73,8,6,26086,7.9899998,0,5.7800002,Advil,100
73,9,6,26086,7.9899998,0,5.7800002,Advil,100
73,10,2,28389,8.3400002,0,5.79,Advil,100
73,11,3,24372,8.3599997,0,5.7800002,Advil,100
73,12,1,22530,8.2200003,0,6.0700002,Advil,100
73,13,2,26803,8.3900003,0,5.7600002,Advil,100
73,14,1,28669,8.3900003,0,5.7600002,Advil,100
73,15,8,27212,8.3500004,0,6.1599998,Advil,100
73,16,4,22428,8.3900003,0,6.2199998,Advil,100
73,17,4,26718,8.3900003,0,5.7600002,Advil,100
73,18,1,26537,8.2200003,0,6.0700002,Advil,100
73,19,2,26959,8.3900003,0,6.0900002,Advil,100
73,20,1,26810,8.3900003,0,6.3800001,Advil,100
73,21,2,32607,8.3900003,0,6.3800001,Advil,100
73,22,4,27058,8.3900003,0,6.0799999,Advil,100
73,23,3,26156,8.3900003,0,6.0999999,Advil,100
73,24,2,26730,8.3900003,0,6.0999999,Advil,100
73,25,2,26248,8.3900003,0,6.0999999,Advil,100
73,26,5,25897,6.9899998,.2,6.4000001,Advil,100
73,27,5,25468,6.9899998,.40000001,6.3200002,Advil,100
73,28,2,26185,8.3900003,0,6.54,Advil,100
73,29,4,27098,8.3900003,0,6.54,Advil,100
73,30,3,29243,8.3900003,0,6.1799998,Advil,100
73,31,3,21855,8.3900003,0,6.1799998,Advil,100
73,32,1,24960,8.3900003,0,6.1799998,Advil,100
73,33,1,27650,8.3900003,0,6.1799998,Advil,100
73,34,5,28532,8.3900003,0,6.1799998,Advil,100
73,35,2,26030,8.3900003,0,6.1799998,Advil,100
73,36,3,26803,8.3900003,0,6.1799998,Advil,100
73,37,3,25991,8.3900003,0,6.1799998,Advil,100
73,38,1,27803,8.2200003,0,6.0700002,Advil,100
73,39,8,25511,8.3900003,0,6.1100001,Advil,100
73,40,6,24210,7.9400001,1,6.0700002,Advil,100
73,41,7,23853,7.9400001,.43000001,6.1500001,Advil,100
73,42,4,23239,7.9400001,1,6.21,Advil,100
73,43,3,31365,7.9400001,1,6.21,Advil,100
73,44,4,28558,8.3900003,0,6.21,Advil,100
73,45,5,21653,8.3900003,0,6.21,Advil,100
73,46,3,28530,8.3900003,0,6.29,Advil,100
73,47,8,25992,8.3900003,0,6.5500002,Advil,100
73,48,8,29735,8.3900003,0,6.5500002,Advil,100
73,1,11,26190,2.5799999,0,1.74,Bayer,25
73,2,5,26873,2.1900001,0,1.58,Bayer,25
73,3,8,24260,2.73,0,1.8,Bayer,25
73,4,7,25459,2.5999999,0,1.75,Bayer,25
73,5,7,25468,2.1900001,0,1.58,Bayer,25
73,6,6,27052,2.1900001,0,1.58,Bayer,25
73,7,7,25550,2.1900001,0,1.58,Bayer,25
73,8,6,26086,3.05,.67000002,1.97,Bayer,25
73,9,6,26086,3.05,.67000002,1.97,Bayer,25
73,10,2,28389,2.9100001,.5,1.88,Bayer,25
73,11,6,24372,2.52,.17,1.7,Bayer,25
73,12,7,22530,2.49,0,1.6900001,Bayer,25
73,13,5,26803,2.3299999,0,1.6,Bayer,25
73,14,6,28669,2.55,0,1.7,Bayer,25
73,15,4,27212,2.6600001,0,1.75,Bayer,25
73,16,5,22428,2.5899999,0,1.72,Bayer,25
73,17,3,26718,2.76,0,1.85,Bayer,25
73,18,8,26537,2.49,0,1.75,Bayer,25
73,19,11,26959,2.45,0,1.71,Bayer,25
73,20,8,26810,2.5699999,0,1.8099999,Bayer,25
73,21,10,32607,2.22,1,1.66,Bayer,25
73,22,1,27058,2.22,1,1.66,Bayer,25
73,23,3,26156,2.22,1,1.66,Bayer,25
73,24,5,26730,2.3299999,0,1.66,Bayer,25
73,25,5,26248,3.3299999,0,2.0999999,Bayer,25
73,26,4,25897,2.49,0,1.7,Bayer,25
73,27,5,25468,2.77,0,1.84,Bayer,25
73,28,5,26185,2.77,0,1.87,Bayer,25
73,29,6,27098,2.72,0,1.85,Bayer,25
73,30,9,29243,2.8,0,1.89,Bayer,25
73,31,9,21855,2.96,0,1.96,Bayer,25
73,32,7,24960,2.8499999,.28999999,2.04,Bayer,25
73,33,6,27650,2.7,.17,1.98,Bayer,25
73,34,5,28532,3.24,.60000002,2.1900001,Bayer,25
73,35,7,26030,2.6700001,0,1.97,Bayer,25
73,36,4,26803,2.49,0,1.9,Bayer,25
73,37,7,25991,2.49,0,1.9,Bayer,25
73,38,6,27803,2.49,0,1.9,Bayer,25
73,39,4,25511,2.49,0,1.9,Bayer,25
73,40,4,24210,2.49,0,1.9,Bayer,25
73,41,6,23853,2.49,0,1.9,Bayer,25
73,42,3,23239,2.49,0,1.9,Bayer,25
73,43,6,31365,2.49,0,1.79,Bayer,25
73,44,4,28558,2.3800001,0,1.79,Bayer,25
73,45,8,21653,2.6099999,0,1.85,Bayer,25
73,46,7,28530,2.73,.43000001,1.88,Bayer,25
73,47,11,25992,2.55,.73000002,1.83,Bayer,25
73,48,7,29735,2.55,.70999998,1.83,Bayer,25
73,1,6,26190,3.49,0,2.0799999,Bayer,50
73,2,1,26873,3.49,0,2.0799999,Bayer,50
73,3,2,24260,3.49,0,2.0799999,Bayer,50
73,4,2,25459,3.49,0,2.0799999,Bayer,50
73,5,3,25468,3.49,0,2.0799999,Bayer,50
73,6,1,27052,3.49,0,2.0799999,Bayer,50
73,7,2,25550,3.49,0,2.0799999,Bayer,50
73,8,8,26086,3.3399999,1,2.0799999,Bayer,50
73,9,8,26086,3.3399999,1,2.0799999,Bayer,50
73,10,4,28389,3.3399999,0,2.0799999,Bayer,50
73,11,7,24372,3.3399999,0,2.0799999,Bayer,50
73,12,5,22530,3.3399999,0,2.23,Bayer,50
73,13,3,26803,3.49,0,2.23,Bayer,50
73,14,4,28669,3.49,0,2.23,Bayer,50
73,15,3,27212,3.49,0,2.23,Bayer,50
73,16,6,22428,3.49,0,2.23,Bayer,50
73,17,4,26718,3.49,0,2.3199999,Bayer,50
73,18,3,26537,3.49,0,2.3499999,Bayer,50
73,19,5,26959,3.49,0,2.3499999,Bayer,50
73,20,2,26810,3.49,0,2.3499999,Bayer,50
73,21,3,32607,3.49,0,2.3599999,Bayer,50
73,22,5,27058,3.49,0,2.3599999,Bayer,50
73,23,6,26156,3.49,0,2.3800001,Bayer,50
73,24,5,26730,3.49,0,2.3800001,Bayer,50
73,25,1,26248,3.79,0,2.3800001,Bayer,50
73,26,4,25897,3.79,0,2.3699999,Bayer,50
73,27,3,25468,3.79,0,2.3800001,Bayer,50
73,28,4,26185,3.79,0,2.3800001,Bayer,50
73,29,3,27098,3.79,0,2.3800001,Bayer,50
73,30,2,29243,3.79,0,2.3800001,Bayer,50
73,31,4,21855,3.79,0,2.3800001,Bayer,50
73,32,3,24960,3.6400001,0,2.3800001,Bayer,50
73,33,2,27650,3.6400001,1,2.3800001,Bayer,50
73,34,6,28532,3.6400001,1,2.3800001,Bayer,50
73,35,8,26030,3.6400001,1,2.3800001,Bayer,50
73,36,3,26803,3.79,0,2.3800001,Bayer,50
73,37,5,25991,4.1199999,0,2.6700001,Bayer,50
73,38,4,27803,3.8399999,0,2.78,Bayer,50
73,39,8,25511,3.8900001,.5,3.1800001,Bayer,50
73,40,7,24210,3.9000001,.56999999,3.3,Bayer,50
73,41,3,23853,3.79,0,2.3900001,Bayer,50
73,42,3,23239,4.3600001,0,2.9200001,Bayer,50
73,43,6,31365,4.3600001,0,2.9200001,Bayer,50
73,44,5,28558,4.52,.2,3.1300001,Bayer,50
73,45,7,21653,4.4299998,.56999999,3.0699999,Bayer,50
73,46,9,28530,3.6800001,0,2.4200001,Bayer,50
73,47,10,25992,4.0500002,.69999999,2.74,Bayer,50
73,48,9,29735,4.0500002,.77999997,2.8099999,Bayer,50
73,1,4,26190,3.97,0,3.72,Bayer,100
73,2,3,26873,3.97,0,3.71,Bayer,100
73,3,9,24260,3.97,0,3.72,Bayer,100
73,4,23,25459,3.97,0,3.72,Bayer,100
73,5,11,25468,3.97,0,3.72,Bayer,100
73,6,40,27052,3.79,.77999997,3.72,Bayer,100
73,7,15,25550,3.97,0,3.72,Bayer,100
73,8,15,26086,3.97,0,3.71,Bayer,100
73,9,15,26086,3.97,0,3.71,Bayer,100
73,10,19,28389,3.97,0,3.71,Bayer,100
73,11,7,24372,3.97,0,3.7,Bayer,100
73,12,16,22530,3.97,0,3.71,Bayer,100
73,13,11,26803,3.97,0,3.7,Bayer,100
73,14,7,28669,3.97,0,3.71,Bayer,100
73,15,10,27212,3.97,0,3.7,Bayer,100
73,16,16,22428,3.79,0,3.7,Bayer,100
73,17,13,26718,3.79,0,3.71,Bayer,100
73,18,10,26537,3.97,0,3.71,Bayer,100
73,19,9,26959,3.97,0,3.71,Bayer,100
73,20,6,26810,3.97,0,3.71,Bayer,100
73,21,4,32607,3.97,0,3.71,Bayer,100
73,22,10,27058,3.97,0,3.74,Bayer,100
73,23,17,26156,3.97,0,3.74,Bayer,100
73,24,15,26730,3.73,.80000001,3.72,Bayer,100
73,25,7,26248,3.73,0,3.72,Bayer,100
73,26,14,25897,3.73,.93000001,3.72,Bayer,100
73,27,8,25468,3.73,1,3.72,Bayer,100
73,28,8,26185,4.29,0,3.74,Bayer,100
73,29,9,27098,4.29,0,3.74,Bayer,100
73,30,16,29243,3.75,1,3.71,Bayer,100
73,31,6,21855,3.75,1,3.71,Bayer,100
73,32,2,24960,4.02,1,3.79,Bayer,100
73,33,5,27650,4.02,.80000001,3.79,Bayer,100
73,34,15,28532,4.02,1,3.79,Bayer,100
73,35,16,26030,4.02,0,3.9000001,Bayer,100
73,36,9,26803,4.29,0,4.0500002,Bayer,100
73,37,10,25991,4.29,0,4.1100001,Bayer,100
73,38,18,27803,3.99,.56,3.9100001,Bayer,100
73,39,13,25511,3.99,.76999998,3.9400001,Bayer,100
73,40,18,24210,3.98,.22,3.6700001,Bayer,100
73,41,10,23853,3.98,.5,3.7,Bayer,100
73,42,10,23239,4.29,0,3.6300001,Bayer,100
73,43,18,31365,4.29,0,3.6199999,Bayer,100
73,44,10,28558,4.29,0,3.6199999,Bayer,100
73,45,9,21653,4.29,1,3.5999999,Bayer,100
73,46,10,28530,4.29,0,3.6199999,Bayer,100
73,47,13,25992,4.29,0,3.5999999,Bayer,100
73,48,17,29735,4.29,0,3.5999999,Bayer,100
73,1,19,26190,1.8099999,0,.91000003,Store brand,50
73,2,22,26873,1.79,0,.89999998,Store brand,50
73,3,24,24260,1.8200001,0,.92000002,Store brand,50
73,4,21,25459,1.77,0,.88,Store brand,50
73,5,19,25468,1.8200001,0,.91000003,Store brand,50
73,6,18,27052,1.79,0,.89999998,Store brand,50
73,7,16,25550,1.83,0,.92000002,Store brand,50
73,8,14,26086,1.85,0,.93000001,Store brand,50
73,9,14,26086,1.85,0,.93000001,Store brand,50
73,10,8,28389,1.6900001,0,.93000001,Store brand,50
73,11,22,24372,1.6900001,0,.88,Store brand,50
73,12,14,22530,1.6900001,0,.89999998,Store brand,50
73,13,10,26803,1.6900001,0,.82999998,Store brand,50
73,14,5,28669,1.6900001,0,.82999998,Store brand,50
73,15,9,27212,1.6900001,0,.82999998,Store brand,50
73,16,9,22428,1.6900001,0,.83999997,Store brand,50
73,17,19,26718,1.6900001,0,.88999999,Store brand,50
73,18,18,26537,1.6900001,0,.88,Store brand,50
73,19,11,26959,1.6900001,0,.91000003,Store brand,50
73,20,11,26810,1.6900001,0,.92000002,Store brand,50
73,21,18,32607,1.6900001,0,.92000002,Store brand,50
73,22,11,27058,1.6900001,0,.92000002,Store brand,50
73,23,15,26156,1.6900001,0,.92000002,Store brand,50
73,24,6,26730,1.6900001,0,.92000002,Store brand,50
73,25,14,26248,1.6900001,0,.92000002,Store brand,50
73,26,8,25897,2.78,0,.92000002,Store brand,50
73,27,11,25468,2.78,0,.92000002,Store brand,50
73,28,22,26185,1.6900001,1,.92000002,Store brand,50
73,29,24,27098,1.89,0,.92000002,Store brand,50
73,30,13,29243,1.89,1,.92000002,Store brand,50
73,31,8,21855,2.78,1,.92000002,Store brand,50
73,32,3,24960,2.78,0,.92000002,Store brand,50
73,33,11,27650,2.78,0,.92000002,Store brand,50
73,34,4,28532,2.78,0,.92000002,Store brand,50
73,35,3,26030,2.78,0,.92000002,Store brand,50
73,36,7,26803,1.99,0,.92000002,Store brand,50
73,37,8,25991,1.99,0,.92000002,Store brand,50
73,38,6,27803,1.99,0,.92000002,Store brand,50
73,39,7,25511,1.99,0,.92000002,Store brand,50
73,40,4,24210,1.99,0,.92000002,Store brand,50
73,41,7,23853,1.99,0,.92000002,Store brand,50
73,42,7,23239,1.99,1,.92000002,Store brand,50
73,43,11,31365,1.99,1,.92000002,Store brand,50
73,44,7,28558,1.99,0,.92000002,Store brand,50
73,45,13,21653,1.6900001,0,.92000002,Store brand,50
73,46,9,28530,1.6900001,0,.92000002,Store brand,50
73,47,11,25992,1.6900001,1,.92000002,Store brand,50
73,48,11,29735,1.6900001,1,.92000002,Store brand,50
73,1,1,26190,4.4899998,0,1.92,Store brand,100
73,2,1,26873,4.4899998,0,1.92,Store brand,100
73,3,1,24260,4.4899998,0,1.92,Store brand,100
73,4,1,25459,4.4899998,0,1.92,Store brand,100
73,5,1,25468,4.4899998,0,1.92,Store brand,100
73,6,1,27052,4.4899998,0,1.92,Store brand,100
73,7,1,25550,4.4899998,0,1.92,Store brand,100
73,8,6,26086,5.3600001,0,2.0699999,Store brand,100
73,9,6,26086,5.3600001,0,2.0699999,Store brand,100
73,10,16,28389,5.29,1,2.0999999,Store brand,100
73,11,1,24372,4.4899998,0,1.92,Store brand,100
73,12,2,22530,5.4899998,0,2.1800001,Store brand,100
73,13,1,26803,5.29,0,2.02,Store brand,100
73,14,3,28669,5.4899998,0,2.1800001,Store brand,100
73,15,3,27212,5.4200001,0,2.1300001,Store brand,100
73,16,1,22428,4.4899998,0,1.92,Store brand,100
73,17,1,26718,4.4899998,0,1.92,Store brand,100
73,18,1,26537,5.4899998,0,2.1800001,Store brand,100
73,19,3,26959,4.79,0,2.02,Store brand,100
73,20,2,26810,4.6900001,0,2.0999999,Store brand,100
73,21,1,32607,4.4899998,0,1.92,Store brand,100
73,22,2,27058,4.5900002,0,2.1800001,Store brand,100
73,23,3,26156,4.7199998,0,2.0699999,Store brand,100
73,24,2,26730,4.6900001,0,2.0999999,Store brand,100
73,25,3,26248,4.6599998,0,2.1300001,Store brand,100
73,26,5,25897,3.99,.60000002,2.0799999,Store brand,100
73,27,6,25468,3.8599999,.82999998,1.9400001,Store brand,100
73,28,7,26185,3.76,.56999999,1.8099999,Store brand,100
73,29,8,27098,4.1700001,.38,1.73,Store brand,100
73,30,9,29243,3.8599999,1,1.6,Store brand,100
73,31,1,21855,4.4899998,0,1.92,Store brand,100
73,32,1,24960,4.79,0,2.02,Store brand,100
73,33,1,27650,4.4899998,0,1.92,Store brand,100
73,34,2,28532,3.8900001,0,1.6900001,Store brand,100
73,35,1,26030,4.3899999,0,2.02,Store brand,100
73,36,10,26803,3.8499999,0,1.66,Store brand,100
73,37,16,25991,3.8299999,.44,1.7,Store brand,100
73,38,1,27803,4.5900002,0,2.1800001,Store brand,100
73,39,11,25511,3.99,0,1.75,Store brand,100
73,40,11,24210,4.0300002,0,1.78,Store brand,100
73,41,5,23853,3.4300001,0,1.36,Store brand,100
73,42,6,23239,4.2600002,0,1.9400001,Store brand,100
73,43,7,31365,3.3900001,0,1.34,Store brand,100
73,44,7,28558,3.9300001,0,1.71,Store brand,100
73,45,8,21653,4.02,0,1.77,Store brand,100
73,46,10,28530,3.5899999,0,1.48,Store brand,100
73,47,8,25992,3.99,.38,1.75,Store brand,100
73,48,8,29735,3.52,.13,1.42,Store brand,100
74,1,15,22451,3.3,0,2.0699999,Tylenol,25
74,2,13,21366,3.3499999,0,2.1199999,Tylenol,25
74,3,11,20690,3.3299999,0,2.1099999,Tylenol,25
74,4,21,21379,3.3199999,0,2.0899999,Tylenol,25
74,5,12,21746,3.29,0,2.0699999,Tylenol,25
74,6,9,23685,3.24,0,2,Tylenol,25
74,7,11,19235,3.28,0,2.0599999,Tylenol,25
74,8,18,21237,3.3299999,0,2.0999999,Tylenol,25
74,9,17,26038,3.3099999,0,2.0999999,Tylenol,25
74,10,16,22957,3.3399999,0,2.1400001,Tylenol,25
74,11,16,22957,3.3399999,0,2.1400001,Tylenol,25
74,12,22,22111,3.3699999,0,2.1800001,Tylenol,25
74,13,22,22445,3.3499999,0,2.1800001,Tylenol,25
74,14,22,24764,3.53,0,2.2,Tylenol,25
74,15,22,22829,3.55,0,2.24,Tylenol,25
74,16,29,23218,3.52,0,2.23,Tylenol,25
74,17,10,23111,3.49,0,2.22,Tylenol,25
74,18,20,22522,3.54,0,2.25,Tylenol,25
74,19,20,22522,3.54,0,2.25,Tylenol,25
74,20,23,23983,3.54,0,2.28,Tylenol,25
74,21,23,27792,3.53,0,2.26,Tylenol,25
74,22,15,23592,3.49,0,2.2,Tylenol,25
74,23,20,22706,3.52,0,2.21,Tylenol,25
74,24,27,22963,3.53,0,2.24,Tylenol,25
74,25,22,22774,3.49,0,2.21,Tylenol,25
74,26,19,23092,3.47,0,2.1900001,Tylenol,25
74,27,13,21691,3.51,0,2.24,Tylenol,25
74,28,19,23554,3.49,0,2.22,Tylenol,25
74,29,16,20093,3.55,0,2.27,Tylenol,25
74,30,19,23621,3.5899999,0,2.3199999,Tylenol,25
74,31,10,21383,3.55,0,2.3099999,Tylenol,25
74,32,16,21917,3.49,0,2.23,Tylenol,25
74,33,16,23320,3.49,0,2.22,Tylenol,25
74,34,26,24708,3.52,0,2.25,Tylenol,25
74,35,10,22486,3.46,0,2.2,Tylenol,25
74,36,10,23187,3.55,0,2.29,Tylenol,25
74,37,13,22759,3.47,0,2.21,Tylenol,25
74,38,19,24424,3.48,.79000002,2.22,Tylenol,25
74,39,19,24424,3.48,.79000002,2.22,Tylenol,25
74,40,16,20875,3.54,0,2.28,Tylenol,25
74,41,20,30005,3.5,0,2.23,Tylenol,25
74,42,17,19733,3.52,0,2.26,Tylenol,25
74,43,21,27158,3.4300001,0,2.1700001,Tylenol,25
74,44,17,25076,3.5599999,0,2.28,Tylenol,25
74,45,18,26092,3.47,0,2.21,Tylenol,25
74,46,20,23854,3.54,0,2.28,Tylenol,25
74,47,17,22293,3.5599999,0,2.27,Tylenol,25
74,48,16,25112,3.46,0,2.2,Tylenol,25
74,1,18,22451,4.73,0,3.51,Tylenol,50
74,2,28,21366,4.3600001,.63999999,3.53,Tylenol,50
74,3,12,20690,4.6999998,0,3.45,Tylenol,50
74,4,25,21379,4.9000001,0,3.4100001,Tylenol,50
74,5,18,21746,4.7399998,0,3.4300001,Tylenol,50
74,6,34,23685,4.8600001,0,3.3699999,Tylenol,50
74,7,11,19235,4.7600002,0,3.3199999,Tylenol,50
74,8,20,21237,4.79,0,3.3699999,Tylenol,50
74,9,27,26038,4.8400002,0,3.4400001,Tylenol,50
74,10,12,22957,5,0,3.53,Tylenol,50
74,11,12,22957,5,0,3.53,Tylenol,50
74,12,18,22111,4.8000002,0,3.46,Tylenol,50
74,13,12,22445,4.8699999,0,3.46,Tylenol,50
74,14,16,24764,5.3200002,0,3.55,Tylenol,50
74,15,24,22829,5.1100001,0,3.8,Tylenol,50
74,16,24,23218,4.71,0,3.76,Tylenol,50
74,17,21,23111,4.6700001,.62,3.77,Tylenol,50
74,18,12,22522,5.29,0,3.76,Tylenol,50
74,19,12,22522,5.29,0,3.76,Tylenol,50
74,20,13,23983,5.1599998,0,3.79,Tylenol,50
74,21,19,27792,5.0799999,0,3.8099999,Tylenol,50
74,22,19,23592,5.04,0,3.8499999,Tylenol,50
74,23,21,22706,5.0799999,0,3.8900001,Tylenol,50
74,24,19,22963,5.1700001,0,3.77,Tylenol,50
74,25,24,22774,5.21,0,3.8199999,Tylenol,50
74,26,22,23092,5.0999999,.31999999,3.79,Tylenol,50
74,27,25,21691,5.0799999,0,3.8800001,Tylenol,50
74,28,20,23554,5.27,0,3.8699999,Tylenol,50
74,29,17,20093,5.1700001,0,3.8599999,Tylenol,50
74,30,26,23621,4.2800002,.73000002,3.76,Tylenol,50
74,31,19,21383,5.25,0,3.8399999,Tylenol,50
74,32,27,21917,5.2199998,0,3.8299999,Tylenol,50
74,33,20,23320,5.27,0,3.6900001,Tylenol,50
74,34,28,24708,5.3000002,0,3.6600001,Tylenol,50
74,35,24,22486,5.27,0,3.5799999,Tylenol,50
74,36,31,23187,4.3699999,.55000001,3.71,Tylenol,50
74,37,25,22759,4.3899999,.56,3.6900001,Tylenol,50
74,38,31,24424,5.1300001,0,3.73,Tylenol,50
74,39,31,24424,5.1300001,0,3.73,Tylenol,50
74,40,30,20875,4.9499998,.33000001,3.74,Tylenol,50
74,41,29,30005,4.4899998,.62,3.8099999,Tylenol,50
74,42,15,19733,5.1399999,0,3.74,Tylenol,50
74,43,23,27158,5.0999999,0,3.77,Tylenol,50
74,44,23,25076,5.0500002,0,3.73,Tylenol,50
74,45,17,26092,5.21,0,3.6900001,Tylenol,50
74,46,15,23854,5,0,3.74,Tylenol,50
74,47,32,22293,5.1900001,0,3.6400001,Tylenol,50
74,48,29,25112,5.25,0,3.6900001,Tylenol,50
74,1,11,22451,6.8600001,0,5.6399999,Tylenol,100
74,2,15,21366,7.0500002,0,5.73,Tylenol,100
74,3,14,20690,6.9099998,0,5.6199999,Tylenol,100
74,4,19,21379,6.8299999,0,5.5599999,Tylenol,100
74,5,14,21746,6.8099999,0,5.5900002,Tylenol,100
74,6,17,23685,7.1500001,0,5.4699998,Tylenol,100
74,7,20,19235,7.0100002,0,5.5100002,Tylenol,100
74,8,12,21237,6.96,0,5.48,Tylenol,100
74,9,22,26038,6.71,0,5.3899999,Tylenol,100
74,10,32,22957,6.0300002,.34,5.4899998,Tylenol,100
74,11,32,22957,6.0300002,.34,5.4899998,Tylenol,100
74,12,32,22111,6.8000002,0,5.4699998,Tylenol,100
74,13,18,22445,6.6799998,0,5.4200001,Tylenol,100
74,14,18,24764,7.3600001,0,5.2800002,Tylenol,100
74,15,17,22829,6.8400002,0,5.1199999,Tylenol,100
74,16,19,23218,7.0700002,0,5.3800001,Tylenol,100
74,17,10,23111,7.1500001,0,5.4400001,Tylenol,100
74,18,21,22522,7.5999999,0,5.8299999,Tylenol,100
74,19,21,22522,7.5999999,0,5.8299999,Tylenol,100
74,20,28,23983,7.3899999,0,5.8899999,Tylenol,100
74,21,10,27792,7.48,0,5.9000001,Tylenol,100
74,22,16,23592,7.54,0,5.8800001,Tylenol,100
74,23,16,22706,7.1799998,0,5.7600002,Tylenol,100
74,24,15,22963,7.3499999,0,5.7800002,Tylenol,100
74,25,11,22774,7.23,0,5.8600001,Tylenol,100
74,26,13,23092,7.04,0,5.6100001,Tylenol,100
74,27,12,21691,7.3699999,0,5.8899999,Tylenol,100
74,28,20,23554,7.5,0,5.9000001,Tylenol,100
74,29,8,20093,7.3499999,0,5.8499999,Tylenol,100
74,30,11,23621,7.3099999,0,5.8099999,Tylenol,100
74,31,15,21383,7.8099999,0,6.3499999,Tylenol,100
74,32,15,21917,7.0799999,.33000001,6.0300002,Tylenol,100
74,33,19,23320,6.3299999,.63,5.6399999,Tylenol,100
74,34,30,24708,6.5,.56999999,5.7399998,Tylenol,100
74,35,20,22486,6.96,.40000001,5.9899998,Tylenol,100
74,36,13,23187,7.4400001,0,6.1199999,Tylenol,100
74,37,13,22759,7.3000002,0,6.2600002,Tylenol,100
74,38,19,24424,7.0100002,0,6.0900002,Tylenol,100
74,39,19,24424,7.0100002,0,6.0900002,Tylenol,100
74,40,15,20875,7.21,0,6.1999998,Tylenol,100
74,41,28,30005,7.0300002,0,6.1199999,Tylenol,100
74,42,13,19733,7.3699999,0,6.2600002,Tylenol,100
74,43,30,27158,7.1599998,0,6.1799998,Tylenol,100
74,44,10,25076,7,0,6.0999999,Tylenol,100
74,45,10,26092,7.21,0,6.1999998,Tylenol,100
74,46,19,23854,7.25,0,6.1199999,Tylenol,100
74,47,18,22293,6.0599999,.61000001,5.8499999,Tylenol,100
74,48,27,25112,6.0900002,.63,5.8600001,Tylenol,100
74,1,16,22451,2.6700001,0,2.02,Advil,25
74,2,19,21366,2.6700001,.41999999,2.02,Advil,25
74,3,16,20690,2.6700001,.63,2.02,Advil,25
74,4,11,21379,2.6700001,0,2.02,Advil,25
74,5,10,21746,2.8299999,0,2.02,Advil,25
74,6,9,23685,2.49,0,2.02,Advil,25
74,7,11,19235,2.49,1,2.02,Advil,25
74,8,9,21237,2.8299999,0,2.0999999,Advil,25
74,9,14,26038,2.8299999,0,2.0999999,Advil,25
74,10,12,22957,2.8299999,0,2.0999999,Advil,25
74,11,12,22957,2.8299999,0,2.0999999,Advil,25
74,12,14,22111,2.8299999,0,2,Advil,25
74,13,9,22445,2.8299999,0,2.01,Advil,25
74,14,14,24764,2.8299999,0,2.01,Advil,25
74,15,13,22829,2.8299999,0,2,Advil,25
74,16,13,23218,2.97,0,2,Advil,25
74,17,9,23111,2.97,0,2,Advil,25
74,18,9,22522,2.97,0,2.01,Advil,25
74,19,9,22522,2.97,0,2.01,Advil,25
74,20,5,23983,2.97,0,2.0599999,Advil,25
74,21,19,27792,2.97,0,2.04,Advil,25
74,22,15,23592,2.97,0,2.0699999,Advil,25
74,23,9,22706,2.97,0,2.0699999,Advil,25
74,24,12,22963,2.97,0,2.1099999,Advil,25
74,25,12,22774,2.97,0,2.1099999,Advil,25
74,26,9,23092,2.97,.56,2.1099999,Advil,25
74,27,10,21691,2.97,0,2.1099999,Advil,25
74,28,12,23554,2.97,0,2.1099999,Advil,25
74,29,24,20093,2.97,0,2.1099999,Advil,25
74,30,12,23621,2.97,0,2.1099999,Advil,25
74,31,12,21383,2.97,0,2.1099999,Advil,25
74,32,15,21917,2.97,0,2.1099999,Advil,25
74,33,13,23320,2.97,0,2.1099999,Advil,25
74,34,17,24708,2.97,0,2.1099999,Advil,25
74,35,9,22486,2.97,0,2.1099999,Advil,25
74,36,1,23187,2.99,0,2.03,Advil,25
74,37,1,22759,2.99,0,2.03,Advil,25
74,38,7,24424,2.97,0,2,Advil,25
74,39,7,24424,2.97,0,2,Advil,25
74,40,13,20875,2.97,0,2,Advil,25
74,41,19,30005,2.97,0,2,Advil,25
74,42,12,19733,2.97,0,2,Advil,25
74,43,12,27158,2.97,0,1.88,Advil,25
74,44,10,25076,2.97,0,1.88,Advil,25
74,45,16,26092,2.97,0,1.88,Advil,25
74,46,15,23854,2.97,0,1.88,Advil,25
74,47,50,22293,2.79,.74000001,1.88,Advil,25
74,48,15,25112,2.79,1,1.88,Advil,25
74,1,12,22451,4.9699998,0,3.46,Advil,50
74,2,6,21366,4.9699998,0,3.46,Advil,50
74,3,11,20690,4.9699998,0,3.46,Advil,50
74,4,7,21379,4.6900001,0,3.46,Advil,50
74,5,5,21746,4.6900001,0,3.46,Advil,50
74,6,4,23685,4.6900001,0,3.46,Advil,50
74,7,8,19235,4.6900001,0,3.46,Advil,50
74,8,8,21237,5.29,0,3.46,Advil,50
74,9,8,26038,5.29,0,3.46,Advil,50
74,10,10,22957,5.29,0,3.46,Advil,50
74,11,10,22957,5.29,0,3.46,Advil,50
74,12,5,22111,5.29,0,3.46,Advil,50
74,13,4,22445,5.29,0,3.46,Advil,50
74,14,2,24764,5.29,0,3.46,Advil,50
74,15,4,22829,5.29,0,3.46,Advil,50
74,16,5,23218,5.29,0,3.54,Advil,50
74,17,6,23111,5.29,0,3.54,Advil,50
74,18,9,22522,5.29,0,3.6300001,Advil,50
74,19,9,22522,5.29,0,3.6300001,Advil,50
74,20,12,23983,5.0300002,.67000002,3.6199999,Advil,50
74,21,12,27792,5.0300002,0,3.6199999,Advil,50
74,22,4,23592,5.0300002,1,3.6199999,Advil,50
